time,brake_pedal,gas_pedal,speed,acc,final_brake_tw_rr,final_brake_tw_rl,final_brake_tw_fr,final_brake_tw_fl,motor_torque,f_rot_speed,r_rot_speed,ABS_FRONT_ON_OFF,ABS_REAR_ON_OFF
7.85,0.000869010731606201,0.533667555528074,28.9262272518495,0.412034605027462,-0,-0,-0,0,177.150041687357,252.007153434651,255.86110414483,0,0
7.9,0,0.548581291965962,28.9320134695514,0.765905826983579,-0,-0,-0,0,178.27807719976,252.931885954436,256.483304857915,0,0
7.95,0.0126169945087192,0.560034969249228,28.783044312527,0.746647463601865,-0,-0,-0,0,179.406207548561,252.26319065726,256.373140343441,0,0
8,0,0.559752322406567,29.0874648996981,0.285557241650334,-0,-0,-0,0,180.534444104807,252.771770128188,256.636993426568,0,0
8.05,0.0124302985982044,0.553299261441718,28.8111219471162,1.01449847099969,-0,-0,-0,0,181.662798239544,254.206750398332,257.16938535153,0,0
8.1,0,0.570252498380815,29.1099207702017,0.444077416504086,-0,-0,-0,0,182.791281323821,253.81341618546,258.255690292531,0,0
8.15,0.00603614370530384,0.561130299388318,28.9310234438862,0.575743447602037,-0,-0,-0,0,183.919904728683,254.06398458008,257.217166128057,0,0
8.2,0,0.581410373746165,29.0286642659412,0.488616532571611,-0,-0,-0,0,185.048698681455,253.955867161152,259.016762438532,0,0
8.25,0,0.572239202251408,29.171834444746,0.37648618200157,-0,-0,-0,0,186.177705207912,254.161556960883,259.083900904604,0,0
8.3,0.00995504071120818,0.579010593456738,29.227215845209,0.625131951770089,-0,-0,-0,0,187.30690461515,254.382869162013,258.771462372802,0,0
8.35,0,0.581137969406536,29.3371535009732,1.01135031529271,-0,-0,-0,0,188.436274129223,254.916071406923,259.687514548306,0,0
8.4,0.00191330711418607,0.576020695314217,29.2620086017719,0.605839672456553,-0,-0,-0,0,189.565790976187,254.270926167669,259.795510881066,0,0
8.45,0.00299540888607596,0.589332524186127,29.6545918678254,1.32264288449128,-0,-0,-0,0,190.695432382094,255.943579781019,259.98204653146,0,0
8.5,0,0.591543648044809,29.4696156506791,1.17648074398572,-0,-0,-0,0,191.825175573001,256.199474447236,259.62707884623,0,0
8.55,0,0.596772114392241,29.4997247681504,1.2414610818846,-0,-0,-0,0,192.95499777496,256.595340895309,260.613208464964,0,0
8.6,0,0.60532646108016,29.4179958025573,1.28015242257659,-0,-0,-0,0,194.084876214026,256.645673962317,260.529902021769,0,0
8.65,0.0119928050437847,0.597294176514385,29.5362177041419,0.744848626991342,-0,-0,-0,0,195.214788116255,256.519217038657,260.420772515583,0,0
8.7,0.0185779750338103,0.592852935524998,29.6765006419357,0.790189949193834,-0,-0,-0,0,196.344710707699,257.569493446493,262.263057675917,0,0
8.75,0,0.610801161516095,29.4360397790701,0.785248467279181,-0,-0,-0,0,197.474621214413,258.552843376297,261.687034673481,0,0
8.8,0.01875057908945,0.612460765500684,29.5343955457151,0.132257352315334,-0,-0,-0,0,198.604496862453,259.225285875875,262.535453265364,0,0
8.85,0,0.621093161476134,29.6130889789726,0.533054962223365,-0,-0,-0,0,199.734314877871,258.41770033328,262.664051101124,0,0
8.9,0,0.635402960216934,29.5733847513449,0.918492201783341,-0,-0,-0,0,200.864052486722,259.272011423826,263.293638360299,0,0
8.95,0,0.616887148313823,29.7218752259285,0.81490981752202,-0,-0,-0,0,201.993686915061,260.672959085192,264.861240441412,0,0
9,0,0.635349160419919,29.7446450986475,0.774622960353297,-0,-0,-0,0,203.123195388942,260.029429432045,262.849926455887,0,0
9.05,0.0211387820999601,0.648259423991189,29.7155963464709,1.03861934555293,-0,-0,-0,0,204.252555134419,260.337456225266,264.504981218811,0,0
9.1,0,0.649297593639083,29.8196734461747,1.10229058829291,-0,-0,-0,0,205.381743377547,261.8413356635,264.131603144532,0,0
9.15,0,0.63807391149639,29.9935841221514,0.919476723232302,-0,-0,-0,0,206.51073734438,261.710049619879,265.221688289645,0,0
9.2,0.00548997788281191,0.643220771135209,29.7026411732997,1.09896530710986,-0,-0,-0,0,207.639518862786,262.137999640585,265.209960395803,0,0
9.25,0,0.648668750084969,30.0872935461906,1.19224979386599,-0,-0,-0,0,208.768133349292,261.480211611244,265.85883540838,0,0
9.3,0.00246817215304592,0.644832370916223,29.90786683244,0.765955293761159,-0,-0,-0,0,209.896608211994,261.66160752316,266.144938058655,0,0
9.35,0.00223850518127457,0.669319331464191,30.1103385216653,0.421773248075803,-0,-0,-0,0,211.024954821937,262.976421817042,266.532235030933,0,0
9.4,0,0.677080878006373,30.1982474111,1.35361423592428,-0,-0,-0,0,212.15318455017,262.847192341324,266.951538416737,0,0
9.45,0,0.663144914282947,30.0150225110199,1.09915055424577,-0,-0,-0,0,213.281308767739,263.23978245609,268.024636160756,0,0
9.5,0.000579217448605556,0.671115824512936,30.2306265153152,0.863472273520661,-0,-0,-0,0,214.409338845691,265.440116905778,267.771247974935,0,0
9.55,0,0.649132814649677,30.1226542868544,1.03203473993124,-0,-0,-0,0,215.537286155073,264.039714287428,268.124227815786,0,0
9.6,0.00180343481832916,0.676126464212439,30.3774173291314,0.666518559147724,-0,-0,-0,0,216.665162066931,264.48529075256,268.468757894024,0,0
9.65,0.00768031038792385,0.677282533631004,30.1250833504289,1.02725025405132,-0,-0,-0,0,217.792977952315,265.171959198597,269.503502926107,0,0
9.7,0,0.668395588719511,30.4960183811629,0.963730913690347,-0,-0,-0,0,218.920745182269,265.050493598378,269.398114347901,0,0
